"GEO_ID","NAME","S0101_C01_001E","S0101_C01_001M","S0101_C01_002E","S0101_C01_002M","S0101_C01_003E","S0101_C01_003M","S0101_C01_004E","S0101_C01_004M","S0101_C01_005E","S0101_C01_005M","S0101_C01_006E","S0101_C01_006M","S0101_C01_007E","S0101_C01_007M","S0101_C01_008E","S0101_C01_008M","S0101_C01_009E","S0101_C01_009M","S0101_C01_010E","S0101_C01_010M","S0101_C01_011E","S0101_C01_011M","S0101_C01_012E","S0101_C01_012M","S0101_C01_013E","S0101_C01_013M","S0101_C01_014E","S0101_C01_014M","S0101_C01_015E","S0101_C01_015M","S0101_C01_016E","S0101_C01_016M","S0101_C01_017E","S0101_C01_017M","S0101_C01_018E","S0101_C01_018M","S0101_C01_019E","S0101_C01_019M","S0101_C01_020E","S0101_C01_020M","S0101_C01_021E","S0101_C01_021M","S0101_C01_022E","S0101_C01_022M","S0101_C01_023E","S0101_C01_023M","S0101_C01_024E","S0101_C01_024M","S0101_C01_025E","S0101_C01_025M","S0101_C01_026E","S0101_C01_026M","S0101_C01_027E","S0101_C01_027M","S0101_C01_028E","S0101_C01_028M","S0101_C01_029E","S0101_C01_029M","S0101_C01_030E","S0101_C01_030M","S0101_C01_031E","S0101_C01_031M","S0101_C01_032E","S0101_C01_032M","S0101_C01_033E","S0101_C01_033M","S0101_C01_034E","S0101_C01_034M","S0101_C01_035E","S0101_C01_035M","S0101_C01_036E","S0101_C01_036M","S0101_C02_001E","S0101_C02_001M","S0101_C02_002E","S0101_C02_002M","S0101_C02_003E","S0101_C02_003M","S0101_C02_004E","S0101_C02_004M","S0101_C02_005E","S0101_C02_005M","S0101_C02_006E","S0101_C02_006M","S0101_C02_007E","S0101_C02_007M","S0101_C02_008E","S0101_C02_008M","S0101_C02_009E","S0101_C02_009M","S0101_C02_010E","S0101_C02_010M","S0101_C02_011E","S0101_C02_011M","S0101_C02_012E","S0101_C02_012M","S0101_C02_013E","S0101_C02_013M","S0101_C02_014E","S0101_C02_014M","S0101_C02_015E","S0101_C02_015M","S0101_C02_016E","S0101_C02_016M","S0101_C02_017E","S0101_C02_017M","S0101_C02_018E","S0101_C02_018M","S0101_C02_019E","S0101_C02_019M","S0101_C02_020E","S0101_C02_020M","S0101_C02_021E","S0101_C02_021M","S0101_C02_022E","S0101_C02_022M","S0101_C02_023E","S0101_C02_023M","S0101_C02_024E","S0101_C02_024M","S0101_C02_025E","S0101_C02_025M","S0101_C02_026E","S0101_C02_026M","S0101_C02_027E","S0101_C02_027M","S0101_C02_028E","S0101_C02_028M","S0101_C02_029E","S0101_C02_029M","S0101_C02_030E","S0101_C02_030M","S0101_C02_031E","S0101_C02_031M","S0101_C02_032E","S0101_C02_032M","S0101_C02_033E","S0101_C02_033M","S0101_C02_034E","S0101_C02_034M","S0101_C02_035E","S0101_C02_035M","S0101_C02_036E","S0101_C02_036M","S0101_C03_001E","S0101_C03_001M","S0101_C03_002E","S0101_C03_002M","S0101_C03_003E","S0101_C03_003M","S0101_C03_004E","S0101_C03_004M","S0101_C03_005E","S0101_C03_005M","S0101_C03_006E","S0101_C03_006M","S0101_C03_007E","S0101_C03_007M","S0101_C03_008E","S0101_C03_008M","S0101_C03_009E","S0101_C03_009M","S0101_C03_010E","S0101_C03_010M","S0101_C03_011E","S0101_C03_011M","S0101_C03_012E","S0101_C03_012M","S0101_C03_013E","S0101_C03_013M","S0101_C03_014E","S0101_C03_014M","S0101_C03_015E","S0101_C03_015M","S0101_C03_016E","S0101_C03_016M","S0101_C03_017E","S0101_C03_017M","S0101_C03_018E","S0101_C03_018M","S0101_C03_019E","S0101_C03_019M","S0101_C03_020E","S0101_C03_020M","S0101_C03_021E","S0101_C03_021M","S0101_C03_022E","S0101_C03_022M","S0101_C03_023E","S0101_C03_023M","S0101_C03_024E","S0101_C03_024M","S0101_C03_025E","S0101_C03_025M","S0101_C03_026E","S0101_C03_028E","S0101_C03_026M","S0101_C03_027E","S0101_C03_027M","S0101_C03_028M","S0101_C03_029E","S0101_C03_029M","S0101_C03_030E","S0101_C03_030M","S0101_C03_031E","S0101_C03_031M","S0101_C03_032E","S0101_C03_032M","S0101_C03_033E","S0101_C03_033M","S0101_C03_034E","S0101_C03_034M","S0101_C03_035E","S0101_C03_035M","S0101_C03_036E","S0101_C03_036M"
"id","Geographic Area Name","Total!!Estimate!!Total population","Total!!Margin of Error!!Total population","Total!!Estimate!!AGE!!Under 5 years","Total!!Margin of Error!!AGE!!Under 5 years","Total!!Estimate!!AGE!!5 to 9 years","Total!!Margin of Error!!AGE!!5 to 9 years","Total!!Estimate!!AGE!!10 to 14 years","Total!!Margin of Error!!AGE!!10 to 14 years","Total!!Estimate!!AGE!!15 to 19 years","Total!!Margin of Error!!AGE!!15 to 19 years","Total!!Estimate!!AGE!!20 to 24 years","Total!!Margin of Error!!AGE!!20 to 24 years","Total!!Estimate!!AGE!!25 to 29 years","Total!!Margin of Error!!AGE!!25 to 29 years","Total!!Estimate!!AGE!!30 to 34 years","Total!!Margin of Error!!AGE!!30 to 34 years","Total!!Estimate!!AGE!!35 to 39 years","Total!!Margin of Error!!AGE!!35 to 39 years","Total!!Estimate!!AGE!!40 to 44 years","Total!!Margin of Error!!AGE!!40 to 44 years","Total!!Estimate!!AGE!!45 to 49 years","Total!!Margin of Error!!AGE!!45 to 49 years","Total!!Estimate!!AGE!!50 to 54 years","Total!!Margin of Error!!AGE!!50 to 54 years","Total!!Estimate!!AGE!!55 to 59 years","Total!!Margin of Error!!AGE!!55 to 59 years","Total!!Estimate!!AGE!!60 to 64 years","Total!!Margin of Error!!AGE!!60 to 64 years","Total!!Estimate!!AGE!!65 to 69 years","Total!!Margin of Error!!AGE!!65 to 69 years","Total!!Estimate!!AGE!!70 to 74 years","Total!!Margin of Error!!AGE!!70 to 74 years","Total!!Estimate!!AGE!!75 to 79 years","Total!!Margin of Error!!AGE!!75 to 79 years","Total!!Estimate!!AGE!!80 to 84 years","Total!!Margin of Error!!AGE!!80 to 84 years","Total!!Estimate!!AGE!!85 years and over","Total!!Margin of Error!!AGE!!85 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Total!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Total!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Total!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Total!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Total!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Total!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Total!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio","Total!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio","Total!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio","Total!!Estimate!!PERCENT IMPUTED!!Sex","Total!!Margin of Error!!PERCENT IMPUTED!!Sex","Total!!Estimate!!PERCENT IMPUTED!!Age","Total!!Margin of Error!!PERCENT IMPUTED!!Age","Male!!Estimate!!Total population","Male!!Margin of Error!!Total population","Male!!Estimate!!AGE!!Under 5 years","Male!!Margin of Error!!AGE!!Under 5 years","Male!!Estimate!!AGE!!5 to 9 years","Male!!Margin of Error!!AGE!!5 to 9 years","Male!!Estimate!!AGE!!10 to 14 years","Male!!Margin of Error!!AGE!!10 to 14 years","Male!!Estimate!!AGE!!15 to 19 years","Male!!Margin of Error!!AGE!!15 to 19 years","Male!!Estimate!!AGE!!20 to 24 years","Male!!Margin of Error!!AGE!!20 to 24 years","Male!!Estimate!!AGE!!25 to 29 years","Male!!Margin of Error!!AGE!!25 to 29 years","Male!!Estimate!!AGE!!30 to 34 years","Male!!Margin of Error!!AGE!!30 to 34 years","Male!!Estimate!!AGE!!35 to 39 years","Male!!Margin of Error!!AGE!!35 to 39 years","Male!!Estimate!!AGE!!40 to 44 years","Male!!Margin of Error!!AGE!!40 to 44 years","Male!!Estimate!!AGE!!45 to 49 years","Male!!Margin of Error!!AGE!!45 to 49 years","Male!!Estimate!!AGE!!50 to 54 years","Male!!Margin of Error!!AGE!!50 to 54 years","Male!!Estimate!!AGE!!55 to 59 years","Male!!Margin of Error!!AGE!!55 to 59 years","Male!!Estimate!!AGE!!60 to 64 years","Male!!Margin of Error!!AGE!!60 to 64 years","Male!!Estimate!!AGE!!65 to 69 years","Male!!Margin of Error!!AGE!!65 to 69 years","Male!!Estimate!!AGE!!70 to 74 years","Male!!Margin of Error!!AGE!!70 to 74 years","Male!!Estimate!!AGE!!75 to 79 years","Male!!Margin of Error!!AGE!!75 to 79 years","Male!!Estimate!!AGE!!80 to 84 years","Male!!Margin of Error!!AGE!!80 to 84 years","Male!!Estimate!!AGE!!85 years and over","Male!!Margin of Error!!AGE!!85 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Male!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Male!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio","Male!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio","Male!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio","Male!!Estimate!!PERCENT IMPUTED!!Sex","Male!!Margin of Error!!PERCENT IMPUTED!!Sex","Male!!Estimate!!PERCENT IMPUTED!!Age","Male!!Margin of Error!!PERCENT IMPUTED!!Age","Female!!Estimate!!Total population","Female!!Margin of Error!!Total population","Female!!Estimate!!AGE!!Under 5 years","Female!!Margin of Error!!AGE!!Under 5 years","Female!!Estimate!!AGE!!5 to 9 years","Female!!Margin of Error!!AGE!!5 to 9 years","Female!!Estimate!!AGE!!10 to 14 years","Female!!Margin of Error!!AGE!!10 to 14 years","Female!!Estimate!!AGE!!15 to 19 years","Female!!Margin of Error!!AGE!!15 to 19 years","Female!!Estimate!!AGE!!20 to 24 years","Female!!Margin of Error!!AGE!!20 to 24 years","Female!!Estimate!!AGE!!25 to 29 years","Female!!Margin of Error!!AGE!!25 to 29 years","Female!!Estimate!!AGE!!30 to 34 years","Female!!Margin of Error!!AGE!!30 to 34 years","Female!!Estimate!!AGE!!35 to 39 years","Female!!Margin of Error!!AGE!!35 to 39 years","Female!!Estimate!!AGE!!40 to 44 years","Female!!Margin of Error!!AGE!!40 to 44 years","Female!!Estimate!!AGE!!45 to 49 years","Female!!Margin of Error!!AGE!!45 to 49 years","Female!!Estimate!!AGE!!50 to 54 years","Female!!Margin of Error!!AGE!!50 to 54 years","Female!!Estimate!!AGE!!55 to 59 years","Female!!Margin of Error!!AGE!!55 to 59 years","Female!!Estimate!!AGE!!60 to 64 years","Female!!Margin of Error!!AGE!!60 to 64 years","Female!!Estimate!!AGE!!65 to 69 years","Female!!Margin of Error!!AGE!!65 to 69 years","Female!!Estimate!!AGE!!70 to 74 years","Female!!Margin of Error!!AGE!!70 to 74 years","Female!!Estimate!!AGE!!75 to 79 years","Female!!Margin of Error!!AGE!!75 to 79 years","Female!!Estimate!!AGE!!80 to 84 years","Female!!Margin of Error!!AGE!!80 to 84 years","Female!!Estimate!!AGE!!85 years and over","Female!!Margin of Error!!AGE!!85 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!5 to 14 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 17 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!18 to 24 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 44 years","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!15 to 44 years","Female!!Estimate!!SELECTED AGE CATEGORIES!!16 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!16 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!18 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!18 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over","Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over","Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)","Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)","Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)","Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio","Female!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio","Female!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio","Female!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio","Female!!Estimate!!PERCENT IMPUTED!!Sex","Female!!Margin of Error!!PERCENT IMPUTED!!Sex","Female!!Estimate!!PERCENT IMPUTED!!Age","Female!!Margin of Error!!PERCENT IMPUTED!!Age"
"8600000US11201","ZCTA5 11201","56488","1598","6.8","0.8","3.9","0.5","2.7","0.5","4.3","0.8","6.1","0.8","11.5","0.9","15.2","1.0","9.9","0.8","8.1","0.9","6.1","0.6","5.2","0.6","5.0","0.7","4.4","0.6","3.1","0.4","2.8","0.4","1.7","0.4","1.6","0.3","1.8","0.4","6.5","0.7","1.5","0.3","8.8","1.3","55.0","1.3","86.2","1.0","85.2","1.1","15.3","1.0","13.4","1.0","11.0","0.9","5.0","0.6","34.9","0.5","97.2","3.8","34.8","2.0","14.8","1.3","20.0","1.6","0.1","(X)","1.2","(X)","27843","1053","7.2","1.1","4.9","0.9","2.8","0.6","3.8","0.8","6.9","1.0","10.5","1.1","15.1","1.3","10.6","1.3","7.9","1.1","6.9","0.9","4.9","0.8","5.3","0.9","4.3","0.8","2.9","0.7","2.6","0.5","1.2","0.3","1.1","0.4","1.3","0.4","7.7","1.1","1.4","0.5","9.3","1.4","54.8","1.8","84.6","1.5","83.7","1.6","13.3","1.3","11.5","1.2","9.0","1.1","3.5","0.7","34.6","0.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28645","874","6.4","0.9","2.9","0.5","2.5","0.6","4.8","1.0","5.3","0.9","12.5","1.4","15.2","1.1","9.3","1.0","8.2","1.1","5.3","0.9","5.6","0.9","4.8","0.8","4.5","0.8","3.3","0.5","3.1","0.6","2.2","0.6","2.1","0.5","2.3","0.5","5.4","0.8","1.7","0.4","8.4","1.6","55.2","1.6","87.7","1.1","86.5","1.2","17.3","12.9","1.3","15.3","1.3","1.2","6.5","0.9","35.2","0.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"8600000US11203","ZCTA5 11203","77011","1777","6.4","0.7","5.7","0.5","5.8","0.5","6.4","0.5","7.3","0.6","7.8","0.7","6.3","0.6","5.6","0.5","6.4","0.5","6.7","0.6","7.3","0.5","6.4","0.6","6.3","0.6","5.1","0.6","4.0","0.4","2.8","0.4","2.0","0.3","1.9","0.3","11.4","0.7","3.9","0.4","9.8","0.7","39.7","0.9","80.9","0.9","78.3","0.9","22.1","1.0","19.5","0.9","15.8","0.9","6.7","0.5","38.9","1.1","79.8","2.8","60.0","2.6","25.3","1.6","34.7","1.9","0.1","(X)","1.9","(X)","34185","1059","7.0","1.0","7.4","0.8","6.2","0.7","6.9","0.8","7.6","0.8","8.5","0.9","6.7","0.8","4.9","0.8","6.2","0.8","6.5","0.8","7.3","0.8","5.6","0.7","6.0","0.8","4.3","0.7","4.0","0.6","2.5","0.5","1.4","0.3","1.1","0.3","13.6","1.0","4.2","0.6","10.4","0.9","40.8","1.5","78.3","1.4","75.3","1.4","19.3","1.3","17.0","1.2","13.3","1.1","4.9","0.7","34.8","1.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42826","1172","6.0","0.8","4.2","0.6","5.4","0.8","6.0","0.7","6.9","0.8","7.2","0.9","6.0","0.7","6.2","0.6","6.5","0.8","6.8","0.7","7.3","0.6","6.9","0.8","6.6","0.7","5.7","0.7","4.0","0.5","3.1","0.5","2.4","0.4","2.5","0.5","9.7","0.9","3.6","0.5","9.3","0.9","38.9","1.1","82.9","1.1","80.7","1.2","24.4","17.8","1.2","21.6","1.2","1.1","8.0","0.8","41.4","1.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"8600000US11204","ZCTA5 11204","80349","1975","8.1","0.7","7.6","0.6","6.3","0.5","6.9","0.5","6.7","0.7","7.5","0.7","7.2","0.6","6.6","0.5","5.8","0.5","5.9","0.5","5.9","0.5","6.1","0.6","6.0","0.6","4.3","0.5","2.5","0.3","2.2","0.3","2.0","0.3","2.3","0.3","14.0","0.8","4.7","0.4","8.9","0.9","40.7","1.1","76.2","1.1","73.2","1.0","19.3","1.0","16.8","0.9","13.2","0.8","6.5","0.6","34.6","1.1","98.1","2.6","66.7","3.0","22.0","1.5","44.7","2.4","0.1","(X)","3.2","(X)","39780","1211","8.5","1.1","7.9","0.8","6.7","0.6","7.5","0.8","7.1","1.0","7.6","0.8","7.2","0.8","7.0","0.8","5.7","0.5","6.0","0.7","5.9","0.6","5.6","0.7","5.7","0.7","4.1","0.7","2.5","0.5","2.0","0.4","1.5","0.3","1.5","0.3","14.6","1.1","5.0","0.6","9.6","1.2","42.0","1.5","75.3","1.4","71.9","1.5","17.4","1.2","15.1","1.1","11.6","0.9","5.0","0.6","32.9","1.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40569","1032","7.7","0.9","7.3","0.8","6.0","0.7","6.3","0.7","6.4","0.8","7.5","0.8","7.2","0.7","6.1","0.7","6.0","0.7","5.9","0.6","5.9","0.6","6.5","0.8","6.3","0.7","4.4","0.5","2.5","0.4","2.3","0.4","2.5","0.5","3.0","0.5","13.4","1.0","4.4","0.6","8.3","0.9","39.5","1.2","77.1","1.4","74.5","1.3","21.1","14.8","1.1","18.4","1.1","0.9","7.9","0.8","35.8","0.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"8600000US11205","ZCTA5 11205","43320","1499","9.8","0.9","7.7","0.7","6.3","0.6","6.2","0.8","11.4","1.3","10.0","1.0","10.4","1.0","9.0","1.0","6.3","0.8","4.6","0.6","4.5","0.7","3.4","0.7","3.3","0.6","2.3","0.5","1.9","0.4","1.2","0.4","1.0","0.3","0.6","0.1","14.0","0.9","3.2","0.5","14.4","1.4","53.3","1.5","75.1","1.3","73.0","1.3","10.4","1.1","9.1","0.9","7.0","0.8","2.8","0.5","29.4","0.7","93.0","5.6","51.4","3.3","10.6","1.3","40.8","2.8","0.1","(X)","1.6","(X)","20873","1115","10.6","1.2","8.2","1.0","7.3","1.1","6.9","1.1","10.7","1.9","10.2","1.6","9.2","1.3","9.7","1.4","7.1","1.1","4.3","0.8","4.4","0.9","2.9","0.7","2.7","0.8","1.9","0.6","1.9","0.7","1.0","0.5","0.8","0.4","0.2","0.2","15.5","1.3","3.8","0.9","13.9","2.2","53.8","2.3","72.6","2.0","70.2","2.0","8.5","1.5","7.7","1.4","5.9","1.3","2.0","0.6","28.3","0.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22447","849","9.1","1.1","7.3","0.9","5.3","0.8","5.5","1.0","12.1","1.5","9.8","1.2","11.5","1.3","8.4","1.1","5.5","0.9","4.8","0.8","4.7","0.9","4.0","0.9","4.0","0.9","2.6","0.5","1.9","0.5","1.4","0.4","1.2","0.5","0.9","0.3","12.6","1.2","2.6","0.5","15.0","1.7","52.8","1.6","77.5","1.6","75.7","1.6","12.1","8.1","1.3","10.4","1.1","0.9","3.6","0.7","30.4","0.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"8600000US11206","ZCTA5 11206","83180","2414","8.3","0.6","7.7","0.6","8.0","0.6","6.7","0.6","9.4","0.8","11.9","0.7","8.6","0.7","6.8","0.7","5.3","0.6","5.2","0.6","4.8","0.6","4.1","0.6","3.8","0.5","3.2","0.5","2.2","0.3","1.9","0.3","1.0","0.2","0.9","0.2","15.8","0.9","4.0","0.5","12.2","1.0","48.8","1.2","74.7","1.2","71.9","1.3","13.0","0.8","11.3","0.8","9.2","0.6","3.8","0.4","29.0","0.7","93.7","4.3","59.4","3.1","14.7","1.0","44.8","2.9","0.1","(X)","2.5","(X)","40228","1602","9.8","0.9","9.1","1.1","9.2","0.8","8.1","0.9","8.8","1.0","13.4","1.2","7.9","0.9","7.5","0.9","5.6","0.9","3.9","0.7","4.4","0.7","3.2","0.7","2.9","0.6","2.5","0.5","1.5","0.4","1.2","0.3","0.7","0.3","0.5","0.2","18.3","1.4","5.2","0.8","11.6","1.2","51.2","1.7","70.2","1.6","66.7","1.8","9.3","0.9","7.9","0.9","6.4","0.7","2.3","0.4","26.7","0.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42952","1452","6.9","0.8","6.4","0.8","6.9","1.0","5.5","0.8","10.1","1.1","10.5","1.1","9.3","1.0","6.2","0.8","5.1","0.6","6.5","0.8","5.2","0.8","5.0","0.8","4.6","0.7","3.7","0.6","3.0","0.5","2.6","0.5","1.3","0.4","1.3","0.4","13.4","1.2","2.9","0.5","12.7","1.3","46.6","1.6","78.9","1.4","76.9","1.4","16.4","11.9","1.2","14.6","1.1","0.9","5.2","0.7","31.6","0.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"8600000US11207","ZCTA5 11207","93465","2018","7.9","0.7","7.1","0.6","7.9","0.5","8.4","0.6","9.0","0.6","8.1","0.5","6.6","0.6","5.7","0.4","6.6","0.6","6.5","0.5","6.5","0.5","5.8","0.4","4.6","0.4","3.1","0.3","2.5","0.3","1.5","0.2","1.3","0.3","0.9","0.2","15.0","0.7","5.0","0.4","12.4","0.6","44.3","0.9","75.4","0.9","72.1","0.9","13.9","0.7","12.0","0.6","9.4","0.6","3.8","0.4","31.3","0.6","81.0","3.3","59.5","2.4","14.9","1.0","44.5","2.0","0.1","(X)","2.1","(X)","41823","1317","8.5","1.1","7.5","0.8","9.0","0.9","9.8","0.9","9.8","0.9","7.8","0.8","5.9","0.8","5.4","0.7","6.1","0.8","5.8","0.7","5.5","0.7","5.9","0.6","4.5","0.6","3.0","0.5","2.4","0.5","1.4","0.4","1.0","0.3","0.7","0.2","16.6","1.2","5.8","0.6","13.8","1.1","44.9","1.6","73.0","1.5","69.1","1.6","12.9","0.9","10.8","0.8","8.4","0.8","3.1","0.5","28.2","0.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51642","1427","7.5","0.7","6.7","0.7","7.0","0.7","7.2","0.7","8.4","0.7","8.3","0.6","7.3","0.8","5.9","0.6","6.9","0.7","7.1","0.6","7.3","0.7","5.8","0.6","4.6","0.6","3.2","0.4","2.6","0.4","1.7","0.3","1.6","0.3","1.0","0.3","13.7","0.8","4.4","0.5","11.2","0.7","43.9","1.1","77.4","1.1","74.5","1.0","14.7","10.1","0.9","13.0","0.8","0.7","4.3","0.5","33.5","0.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
